observation_id,binomial_name,image_path,subset,code,endemic,class_id
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494628.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494629.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494630.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494631.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494632.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494633.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494634.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494635.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494636.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494637.jpg,train-hm,AU,False,1370
HM 358844,Pseudechis australis,HMP/Pseudechis_australis/494638.jpg,train-hm,AU,False,1370
HM 358851,Pseudechis australis,HMP/Pseudechis_australis/494613.jpg,train-hm,AU,False,1370
HM 358851,Pseudechis australis,HMP/Pseudechis_australis/494614.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496878.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496879.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496880.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496881.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496901.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496902.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496903.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496904.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496905.jpg,train-hm,AU,False,1370
HM 360307,Pseudechis australis,HMP/Pseudechis_australis/496906.jpg,train-hm,AU,False,1370
HM 37364,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/57522.jpg,train-hm,MA,False,790
HM 145266,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/210173.jpg,train-hm,ES,False,790
HM 187200,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/262559.jpg,train-hm,MA,False,790
HM 187206,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/262563.jpg,train-hm,MA,False,790
HM 206456,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/286401.jpg,train-hm,MA,False,790
HM 207872,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/288389.jpg,train-hm,PT,False,790
HM 223770,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/311054.jpg,train-hm,ES,False,790
HM 271470,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/375659.jpg,train-hm,ES,False,790
HM 271470,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/375660.jpg,train-hm,ES,False,790
HM 273638,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/378806.jpg,train-hm,PT,False,790
HM 273638,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/378807.jpg,train-hm,PT,False,790
HM 273638,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/378808.jpg,train-hm,PT,False,790
HM 314164,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/431230.jpg,train-hm,ES,False,790
HM 315315,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/432761.jpg,train-hm,ES,False,790
HM 338443,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/466974.jpg,train-hm,MA,False,790
HM 351701,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/485716.jpg,train-hm,PT,False,790
HM 396191,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/547589.jpg,train-hm,PT,False,790
HM 396193,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/547591.jpg,train-hm,PT,False,790
HM 396194,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/547592.jpg,train-hm,PT,False,790
HM 396195,Hemorrhois hippocrepis,HMP/Hemorrhois_hippocrepis/547593.jpg,train-hm,PT,False,790
HM 64655,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/70486.jpg,train-hm,IN,False,354
HM 68087,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/97779.jpg,train-hm,IN,False,354
HM 68087,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/98018.jpg,train-hm,IN,False,354
HM 68113,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/97805.jpg,train-hm,IN,False,354
HM 130585,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/192136.jpg,train-hm,MY,False,354
HM 132627,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/194846.jpg,train-hm,MY,False,354
HM 132627,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/194849.jpg,train-hm,MY,False,354
HM 168625,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/239921.jpg,train-hm,MY,False,354
HM 194695,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/271601.jpg,train-hm,MY,False,354
HM 270521,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/373881.jpg,train-hm,MY,False,354
HM 272901,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/377567.jpg,train-hm,TH,False,354
HM 272901,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/382960.jpg,train-hm,TH,False,354
HM 272901,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/382961.jpg,train-hm,TH,False,354
HM 272901,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/382962.jpg,train-hm,TH,False,354
HM 272901,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/382963.jpg,train-hm,TH,False,354
HM 273797,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/379042.jpg,train-hm,TH,False,354
HM 273797,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/379043.jpg,train-hm,TH,False,354
HM 281122,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/388870.jpg,train-hm,ID,False,354
HM 338591,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/467281.jpg,train-hm,TH,False,354
HM 338591,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/467283.jpg,train-hm,TH,False,354
HM 359953,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/497139.jpg,train-hm,TH,False,354
HM 360052,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/497219.jpg,train-hm,TH,False,354
HM 367126,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/508245.jpg,train-hm,TH,False,354
HM 367126,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/509052.jpg,train-hm,TH,False,354
HM 371493,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/514421.jpg,train-hm,TH,False,354
HM 371493,Coelognathus flavolineatus,HMP/Coelognathus_flavolineatus/514881.jpg,train-hm,TH,False,354
HM 38870,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/59596.jpg,train-hm,MY,False,1713
HM 66930,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/96455.jpg,train-hm,MY,False,1713
HM 78047,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/111569.jpg,train-hm,MY,False,1713
HM 151212,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/70542.jpg,train-hm,MY,False,1713
HM 151213,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/70543.jpg,train-hm,MY,False,1713
HM 151214,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/218131.jpg,train-hm,MY,False,1713
HM 170815,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/242764.jpg,train-hm,MY,False,1713
HM 171221,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/243260.jpg,train-hm,ID,False,1713
HM 171221,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/243264.jpg,train-hm,ID,False,1713
HM 184176,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/259178.jpg,train-hm,MY,False,1713
HM 184178,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/259180.jpg,train-hm,MY,False,1713
HM 184180,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/259182.jpg,train-hm,MY,False,1713
HM 184188,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/259190.jpg,train-hm,MY,False,1713
HM 184205,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/259207.jpg,train-hm,MY,False,1713
HM 205980,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/285856.jpg,train-hm,MY,False,1713
HM 279546,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/386802.jpg,train-hm,MY,False,1713
HM 279546,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/386850.jpg,train-hm,MY,False,1713
HM 312877,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/429516.jpg,train-hm,ID,False,1713
HM 315171,Tropidolaemus subannulatus,HMP/Tropidolaemus_subannulatus/432617.jpg,train-hm,MY,False,1713
HM 361273,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/498032.jpg,train-hm,TH,False,1677
HM 361274,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/498031.jpg,train-hm,TH,False,1677
HM 365593,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506109.jpg,train-hm,TH,False,1677
HM 365593,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506157.jpg,train-hm,TH,False,1677
HM 365594,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506110.jpg,train-hm,TH,False,1677
HM 365594,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506158.jpg,train-hm,TH,False,1677
HM 365596,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506113.jpg,train-hm,TH,False,1677
HM 365596,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506159.jpg,train-hm,TH,False,1677
HM 365602,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506120.jpg,train-hm,TH,False,1677
HM 365603,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506121.jpg,train-hm,TH,False,1677
HM 365665,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/506222.jpg,train-hm,TH,False,1677
HM 398612,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/550747.jpg,train-hm,TH,False,1677
HM 398623,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/550758.jpg,train-hm,TH,False,1677
HM 398669,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/550809.jpg,train-hm,TH,False,1677
HM 398670,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/550810.jpg,train-hm,TH,False,1677
HM 398675,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/550815.jpg,train-hm,TH,False,1677
HM 403397,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/558287.jpg,train-hm,TH,False,1677
HM 403528,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/558385.jpg,train-hm,TH,False,1677
HM 403530,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/558387.jpg,train-hm,TH,False,1677
HM 403532,Trimeresurus phuketensis,HMP/Trimeresurus_phuketensis/558389.jpg,train-hm,TH,False,1677
HM 57242,Lycodon anamallensis,HMP/Lycodon_anamallensis/84285.jpg,train-hm,IN,False,948
HM 57242,Lycodon anamallensis,HMP/Lycodon_anamallensis/84465.jpg,train-hm,IN,False,948
HM 66962,Lycodon anamallensis,HMP/Lycodon_anamallensis/96493.jpg,train-hm,IN,False,948
HM 171582,Lycodon anamallensis,HMP/Lycodon_anamallensis/243775.jpg,train-hm,IN,False,948
HM 171585,Lycodon anamallensis,HMP/Lycodon_anamallensis/243774.jpg,train-hm,IN,False,948
HM 187636,Lycodon anamallensis,HMP/Lycodon_anamallensis/263004.jpg,train-hm,IN,False,948
HM 187636,Lycodon anamallensis,HMP/Lycodon_anamallensis/263005.jpg,train-hm,IN,False,948
HM 195935,Lycodon anamallensis,HMP/Lycodon_anamallensis/273221.jpg,train-hm,IN,False,948
HM 209042,Lycodon anamallensis,HMP/Lycodon_anamallensis/290503.jpg,train-hm,IN,False,948
HM 215251,Lycodon anamallensis,HMP/Lycodon_anamallensis/298989.jpg,train-hm,IN,False,948
HM 244909,Lycodon anamallensis,HMP/Lycodon_anamallensis/339743.jpg,train-hm,IN,False,948
HM 290679,Lycodon anamallensis,HMP/Lycodon_anamallensis/401927.jpg,train-hm,IN,False,948
HM 302694,Lycodon anamallensis,HMP/Lycodon_anamallensis/416375.jpg,train-hm,IN,False,948
HM 307924,Lycodon anamallensis,HMP/Lycodon_anamallensis/422806.jpg,train-hm,IN,False,948
HM 313223,Lycodon anamallensis,HMP/Lycodon_anamallensis/430033.jpg,train-hm,IN,False,948
HM 324772,Lycodon anamallensis,HMP/Lycodon_anamallensis/447384.jpg,train-hm,IN,False,948
HM 325336,Lycodon anamallensis,HMP/Lycodon_anamallensis/448136.jpg,train-hm,IN,False,948
HM 331275,Lycodon anamallensis,HMP/Lycodon_anamallensis/456417.jpg,train-hm,IN,False,948
HM 335798,Lycodon anamallensis,HMP/Lycodon_anamallensis/463243.jpg,train-hm,IN,False,948
HM 4549,Leptophis mexicanus,HMP/Leptophis_mexicanus/5922.jpg,train-hm,MX,False,917
HM 5001,Leptophis mexicanus,HMP/Leptophis_mexicanus/6487.jpg,train-hm,MX,False,917
HM 5001,Leptophis mexicanus,HMP/Leptophis_mexicanus/6488.jpg,train-hm,MX,False,917
HM 5001,Leptophis mexicanus,HMP/Leptophis_mexicanus/6489.jpg,train-hm,MX,False,917
HM 86665,Leptophis mexicanus,HMP/Leptophis_mexicanus/122744.jpg,train-hm,MX,False,917
HM 86665,Leptophis mexicanus,HMP/Leptophis_mexicanus/122745.jpg,train-hm,MX,False,917
HM 86665,Leptophis mexicanus,HMP/Leptophis_mexicanus/122746.jpg,train-hm,MX,False,917
HM 86665,Leptophis mexicanus,HMP/Leptophis_mexicanus/122747.jpg,train-hm,MX,False,917
HM 195264,Leptophis mexicanus,HMP/Leptophis_mexicanus/272337.jpg,train-hm,MX,False,917
HM 195264,Leptophis mexicanus,HMP/Leptophis_mexicanus/272340.jpg,train-hm,MX,False,917
HM 195264,Leptophis mexicanus,HMP/Leptophis_mexicanus/272341.jpg,train-hm,MX,False,917
HM 196283,Leptophis mexicanus,HMP/Leptophis_mexicanus/273642.jpg,train-hm,MX,False,917
HM 216565,Leptophis mexicanus,HMP/Leptophis_mexicanus/300755.jpg,train-hm,MX,False,917
HM 224161,Leptophis mexicanus,HMP/Leptophis_mexicanus/311520.jpg,train-hm,BZ,False,917
HM 224582,Leptophis mexicanus,HMP/Leptophis_mexicanus/312052.jpg,train-hm,BZ,False,917
HM 237214,Leptophis mexicanus,HMP/Leptophis_mexicanus/328953.jpg,train-hm,MX,False,917
HM 237335,Leptophis mexicanus,HMP/Leptophis_mexicanus/329963.jpg,train-hm,MX,False,917
HM 277683,Leptophis mexicanus,HMP/Leptophis_mexicanus/384335.jpg,train-hm,MX,False,917
HM 292248,Leptophis mexicanus,HMP/Leptophis_mexicanus/403670.jpg,train-hm,MX,False,917
HM 292534,Leptophis mexicanus,HMP/Leptophis_mexicanus/404225.jpg,train-hm,MX,False,917
HM 345506,Leptophis mexicanus,HMP/Leptophis_mexicanus/476579.jpg,train-hm,MX,False,917
HM 363481,Leptophis mexicanus,HMP/Leptophis_mexicanus/502685.jpg,train-hm,MX,False,917
HM 363481,Leptophis mexicanus,HMP/Leptophis_mexicanus/502686.jpg,train-hm,MX,False,917
HM 363482,Leptophis mexicanus,HMP/Leptophis_mexicanus/502687.jpg,train-hm,MX,False,917
HM 363482,Leptophis mexicanus,HMP/Leptophis_mexicanus/502688.jpg,train-hm,MX,False,917
HM 38604,Clelia clelia,HMP/Clelia_clelia/59235.jpg,train-hm,EC,False,349
HM 78118,Clelia clelia,HMP/Clelia_clelia/111709.jpg,train-hm,CR,False,349
HM 78118,Clelia clelia,HMP/Clelia_clelia/111710.jpg,train-hm,CR,False,349
HM 79410,Clelia clelia,HMP/Clelia_clelia/113454.jpg,train-hm,CR,False,349
HM 79424,Clelia clelia,HMP/Clelia_clelia/113471.jpg,train-hm,CR,False,349
HM 190940,Clelia clelia,HMP/Clelia_clelia/265646.jpg,train-hm,PE,False,349
HM 237473,Clelia clelia,HMP/Clelia_clelia/330180.jpg,train-hm,CR,False,349
HM 237473,Clelia clelia,HMP/Clelia_clelia/330181.jpg,train-hm,CR,False,349
HM 246598,Clelia clelia,HMP/Clelia_clelia/342886.jpg,train-hm,BO,False,349
HM 246813,Clelia clelia,HMP/Clelia_clelia/343101.jpg,train-hm,BO,False,349
HM 257840,Clelia clelia,HMP/Clelia_clelia/357122.jpg,train-hm,HN,False,349
HM 292008,Clelia clelia,HMP/Clelia_clelia/403393.jpg,train-hm,MX,False,349
HM 292008,Clelia clelia,HMP/Clelia_clelia/403394.jpg,train-hm,MX,False,349
HM 292449,Clelia clelia,HMP/Clelia_clelia/404089.jpg,train-hm,MX,False,349
HM 298327,Clelia clelia,HMP/Clelia_clelia/410456.jpg,train-hm,BO,False,349
HM 365731,Clelia clelia,HMP/Clelia_clelia/506309.jpg,train-hm,PE,False,349
HM 365731,Clelia clelia,HMP/Clelia_clelia/506310.jpg,train-hm,PE,False,349
HM 389825,Clelia clelia,HMP/Clelia_clelia/538909.jpg,train-hm,PE,False,349
HM 390010,Clelia clelia,HMP/Clelia_clelia/539121.jpg,train-hm,PE,False,349
HM 391776,Clelia clelia,HMP/Clelia_clelia/541486.jpg,train-hm,PE,False,349
HM 138664,Coniophanes fissidens,HMP/Coniophanes_fissidens/201766.jpg,train-hm,CR,False,364
HM 138664,Coniophanes fissidens,HMP/Coniophanes_fissidens/201767.jpg,train-hm,CR,False,364
HM 195368,Coniophanes fissidens,HMP/Coniophanes_fissidens/272399.jpg,train-hm,MX,False,364
HM 195368,Coniophanes fissidens,HMP/Coniophanes_fissidens/272401.jpg,train-hm,MX,False,364
HM 237265,Coniophanes fissidens,HMP/Coniophanes_fissidens/329054.jpg,train-hm,MX,False,364
HM 237265,Coniophanes fissidens,HMP/Coniophanes_fissidens/329055.jpg,train-hm,MX,False,364
HM 237265,Coniophanes fissidens,HMP/Coniophanes_fissidens/329059.jpg,train-hm,MX,False,364
HM 245256,Coniophanes fissidens,HMP/Coniophanes_fissidens/340228.jpg,train-hm,CR,False,364
HM 245256,Coniophanes fissidens,HMP/Coniophanes_fissidens/340229.jpg,train-hm,CR,False,364
HM 292000,Coniophanes fissidens,HMP/Coniophanes_fissidens/399753.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403966.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403967.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403968.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403969.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403970.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403971.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403972.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403973.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403974.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403975.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403976.jpg,train-hm,MX,False,364
HM 292405,Coniophanes fissidens,HMP/Coniophanes_fissidens/403977.jpg,train-hm,MX,False,364
HM 292411,Coniophanes fissidens,HMP/Coniophanes_fissidens/403985.jpg,train-hm,MX,False,364
HM 292411,Coniophanes fissidens,HMP/Coniophanes_fissidens/403986.jpg,train-hm,MX,False,364
HM 292411,Coniophanes fissidens,HMP/Coniophanes_fissidens/403987.jpg,train-hm,MX,False,364
HM 292478,Coniophanes fissidens,HMP/Coniophanes_fissidens/404097.jpg,train-hm,MX,False,364
HM 292478,Coniophanes fissidens,HMP/Coniophanes_fissidens/404098.jpg,train-hm,MX,False,364
HM 292513,Coniophanes fissidens,HMP/Coniophanes_fissidens/404179.jpg,train-hm,MX,False,364
HM 292522,Coniophanes fissidens,HMP/Coniophanes_fissidens/404206.jpg,train-hm,MX,False,364
HM 345395,Coniophanes fissidens,HMP/Coniophanes_fissidens/476382.jpg,train-hm,MX,False,364
HM 345398,Coniophanes fissidens,HMP/Coniophanes_fissidens/476386.jpg,train-hm,MX,False,364
HM 362713,Coniophanes fissidens,HMP/Coniophanes_fissidens/501632.jpg,train-hm,MX,False,364
HM 362734,Coniophanes fissidens,HMP/Coniophanes_fissidens/501664.jpg,train-hm,MX,False,364
HM 363535,Coniophanes fissidens,HMP/Coniophanes_fissidens/502764.jpg,train-hm,MX,False,364
HM 363535,Coniophanes fissidens,HMP/Coniophanes_fissidens/502765.jpg,train-hm,MX,False,364
HM 398103,Coniophanes fissidens,HMP/Coniophanes_fissidens/549988.jpg,train-hm,CR,False,364
HM 398103,Coniophanes fissidens,HMP/Coniophanes_fissidens/549989.jpg,train-hm,CR,False,364
HM 398103,Coniophanes fissidens,HMP/Coniophanes_fissidens/549990.jpg,train-hm,CR,False,364
HM 398103,Coniophanes fissidens,HMP/Coniophanes_fissidens/549991.jpg,train-hm,CR,False,364
HM 78392,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/112132.jpg,train-hm,MY,False,487
HM 280785,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/388430.jpg,train-hm,ID,False,487
HM 280785,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/397336.jpg,train-hm,ID,False,487
HM 282629,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/391012.jpg,train-hm,TH,False,487
HM 282629,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/402851.jpg,train-hm,TH,False,487
HM 339494,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/467294.jpg,train-hm,TH,False,487
HM 339494,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/467295.jpg,train-hm,TH,False,487
HM 360224,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/497331.jpg,train-hm,TH,False,487
HM 361300,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/498005.jpg,train-hm,TH,False,487
HM 366577,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/507466.jpg,train-hm,TH,False,487
HM 367016,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/508088.jpg,train-hm,TH,False,487
HM 367016,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/509018.jpg,train-hm,TH,False,487
HM 371271,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/514129.jpg,train-hm,TH,False,487
HM 371276,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/514134.jpg,train-hm,TH,False,487
HM 371655,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/514620.jpg,train-hm,TH,False,487
HM 371661,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/514626.jpg,train-hm,TH,False,487
HM 371661,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/514876.jpg,train-hm,TH,False,487
HM 390720,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/540203.jpg,train-hm,TH,False,487
HM 391489,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/541132.jpg,train-hm,TH,False,487
HM 399580,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/551920.jpg,train-hm,TH,False,487
HM 405016,Dendrelaphis formosus,HMP/Dendrelaphis_formosus/559923.jpg,train-hm,MY,False,487
HM 43269,Masticophis mentovarius,HMP/Masticophis_mentovarius/65121.jpg,train-hm,MX,False,1016
HM 43269,Masticophis mentovarius,HMP/Masticophis_mentovarius/65122.jpg,train-hm,MX,False,1016
HM 45913,Masticophis mentovarius,HMP/Masticophis_mentovarius/68578.jpg,train-hm,MX,False,1016
